actor_id,actor_login,year,week_number,week_start,total_events,distinct_repos,push_count,pr_count,issue_count,time_grain,gold_ingested_at
8527174,dalgarins,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
84728412,zijiren233,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
5319910,thanhtantran,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
5230466,asdlei99,2024,1,2024-01-01,3,3,0,0,0,week,2026-05-14 21:48:32.391286
100553212,SoumyaCode74,2024,1,2024-01-01,2,1,0,0,0,week,2026-05-14 21:48:32.391286
73780437,lmichalevich,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
17483320,FlexGet-Bot,2024,1,2024-01-01,3,2,2,0,0,week,2026-05-14 21:48:32.391286
1484387,razawi,2024,1,2024-01-01,3,1,3,0,0,week,2026-05-14 21:48:32.391286
34513390,m-gail,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
483853,freekmurze,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
86567158,rbasamoyai,2024,1,2024-01-01,3,1,1,2,0,week,2026-05-14 21:48:32.391286
80365192,Powercube7,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
42907308,MankaranSingh,2024,1,2024-01-01,2,1,1,1,0,week,2026-05-14 21:48:32.391286
102341775,Fer-Win,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
90377400,CaseIRL,2024,1,2024-01-01,2,1,2,0,0,week,2026-05-14 21:48:32.391286
1494370,asharpefr,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
59827559,shubham3000,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
81570592,GLoveLei,2024,1,2024-01-01,2,2,0,0,0,week,2026-05-14 21:48:32.391286
101452,bvrudney,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
53785742,prrathi,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
91085800,Salazarsjr,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
9556101,orperel,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
67115074,Smartin-b,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
89642065,neuik,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
42427874,emmy-issue,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
144878884,PriyeshPandey2000,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
44922285,thisisnithin,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
61920231,angelopedroso,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
20814629,amnons77,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
74261498,Dragon-Baroque,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
87931637,wix-docs-feds,2024,1,2024-01-01,8,1,7,0,0,week,2026-05-14 21:48:32.391286
71066181,bb140856,2024,1,2024-01-01,5,1,0,5,0,week,2026-05-14 21:48:32.391286
77721340,CJ-Felicitas,2024,1,2024-01-01,2,1,2,0,0,week,2026-05-14 21:48:32.391286
1380687,gamebox,2024,1,2024-01-01,2,1,0,1,0,week,2026-05-14 21:48:32.391286
102145465,Jellybin06,2024,1,2024-01-01,2,2,0,0,0,week,2026-05-14 21:48:32.391286
6191712,artemyarulin,2024,1,2024-01-01,6,1,4,1,0,week,2026-05-14 21:48:32.391286
333167,PrideRoCK,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
53113468,huu-bo,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
43317083,vaxerski,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
18055018,charlzyx,2024,1,2024-01-01,4,4,0,0,0,week,2026-05-14 21:48:32.391286
45256233,Atanda1,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
53900565,casperiv0,2024,1,2024-01-01,10,1,5,1,2,week,2026-05-14 21:48:32.391286
24718190,Vincent-Carrier,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
6358767,burgholzer,2024,1,2024-01-01,2,1,0,0,0,week,2026-05-14 21:48:32.391286
48901736,SakuraXIII,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
54462,HaveF,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
1234047,yunusrf,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
48135649,Nilstrieb,2024,1,2024-01-01,6,1,0,0,0,week,2026-05-14 21:48:32.391286
12086860,Archakov06,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
86250443,Scrapyer,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
30873659,fwcd,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
155376576,Ndancaplin99,2024,1,2024-01-01,4,4,0,0,0,week,2026-05-14 21:48:32.391286
83924,mhammond,2024,1,2024-01-01,3,1,0,0,0,week,2026-05-14 21:48:32.391286
63572603,xxscloud5722,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
13720877,yakra,2024,1,2024-01-01,1,1,0,1,0,week,2026-05-14 21:48:32.391286
13840686,Loobinex,2024,1,2024-01-01,2,1,0,1,0,week,2026-05-14 21:48:32.391286
91077071,tiagolira-pass,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
66076021,AlexWaygood,2024,1,2024-01-01,3,1,0,0,0,week,2026-05-14 21:48:32.391286
645970,sada,2024,1,2024-01-01,1,1,0,0,1,week,2026-05-14 21:48:32.391286
53286804,Dragonk2811,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
103710151,KimTaeO,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
35506765,PetrovDw,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
18533252,zwOvO,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
82281921,uv-orbs,2024,1,2024-01-01,1,1,0,0,1,week,2026-05-14 21:48:32.391286
106761645,TheSaviourEking,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
87532304,FAVE01,2024,1,2024-01-01,12,3,4,0,0,week,2026-05-14 21:48:32.391286
76994,renemadsen,2024,1,2024-01-01,16,3,4,0,10,week,2026-05-14 21:48:32.391286
67316259,f8122dac91,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
9989211,qmonmert,2024,1,2024-01-01,3,2,0,3,0,week,2026-05-14 21:48:32.391286
18581488,alexey-milovidov,2024,1,2024-01-01,28,8,10,10,0,week,2026-05-14 21:48:32.391286
6028184,Nekotekina,2024,1,2024-01-01,6,3,0,0,0,week,2026-05-14 21:48:32.391286
3108477,marzelwidmer,2024,1,2024-01-01,3,1,3,0,0,week,2026-05-14 21:48:32.391286
792413,harrytang,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
6401641,byteperfect,2024,1,2024-01-01,2,1,0,0,0,week,2026-05-14 21:48:32.391286
1154322,degibenz,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
5382753,kstefanini,2024,1,2024-01-01,2,1,2,0,0,week,2026-05-14 21:48:32.391286
55164724,northeastprince,2024,1,2024-01-01,3,1,1,1,0,week,2026-05-14 21:48:32.391286
151006279,Yuno-Senpai,2024,1,2024-01-01,3,1,3,0,0,week,2026-05-14 21:48:32.391286
92834159,Over1185,2024,1,2024-01-01,2,2,0,0,0,week,2026-05-14 21:48:32.391286
107524008,shuhuiluo,2024,1,2024-01-01,3,2,0,1,0,week,2026-05-14 21:48:32.391286
29902113,OscarSaharoy,2024,1,2024-01-01,2,1,2,0,0,week,2026-05-14 21:48:32.391286
45431628,lakkinzimusic,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
49332020,annshiv,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
36966,ianpurton,2024,1,2024-01-01,5,1,0,0,0,week,2026-05-14 21:48:32.391286
1713708,azasypkin,2024,1,2024-01-01,2,1,0,0,1,week,2026-05-14 21:48:32.391286
146538674,Burgersnow,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
209495,thallgren,2024,1,2024-01-01,3,1,0,0,0,week,2026-05-14 21:48:32.391286
40241554,mmutj,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
23090329,liminghao1630,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
325405,legluondunet,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
53909719,eladpar,2024,1,2024-01-01,4,2,0,0,3,week,2026-05-14 21:48:32.391286
155335881,leonardlloyd,2024,1,2024-01-01,1,1,0,0,1,week,2026-05-14 21:48:32.391286
76689045,mirtlecn,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
7519412,jonathan-chin,2024,1,2024-01-01,4,4,0,0,0,week,2026-05-14 21:48:32.391286
256041,nikosdion,2024,1,2024-01-01,2,1,1,1,0,week,2026-05-14 21:48:32.391286
8070577,arghaffari,2024,1,2024-01-01,2,2,0,0,0,week,2026-05-14 21:48:32.391286
60044824,axtloss,2024,1,2024-01-01,4,1,4,0,0,week,2026-05-14 21:48:32.391286
83288181,hnnynh,2024,1,2024-01-01,6,1,3,2,0,week,2026-05-14 21:48:32.391286
155365540,f-lab-bot,2024,1,2024-01-01,8,2,1,0,0,week,2026-05-14 21:48:32.391286
61986508,dilagulturk,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
26551020,jdenny-ornl,2024,1,2024-01-01,4,1,4,0,0,week,2026-05-14 21:48:32.391286
740600,michwill,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
47514044,i-abr,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
7876498,Yiiu,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
26009966,lihaooo,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
89760215,dondidlc,2024,1,2024-01-01,2,2,2,0,0,week,2026-05-14 21:48:32.391286
78696428,benbaessler,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
9824244,Pangoraw,2024,1,2024-01-01,9,2,2,2,0,week,2026-05-14 21:48:32.391286
4172887,michaelerobertsjr,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
1284832,fish47,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
5674762,tuladhar,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
1264620,fredyj,2024,1,2024-01-01,2,2,0,0,0,week,2026-05-14 21:48:32.391286
12509265,James2022-rgb,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
50162683,lzdun,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
84232764,iam-py-test,2024,1,2024-01-01,4,2,0,1,0,week,2026-05-14 21:48:32.391286
56206143,BooMSuge,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
56893454,osamahammad21,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
122817258,jajati1993,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
22115417,thisisjin,2024,1,2024-01-01,1,1,0,0,1,week,2026-05-14 21:48:32.391286
121874958,whosumdotcom10[bot],2024,1,2024-01-01,18,2,18,0,0,week,2026-05-14 21:48:32.391286
7726751,Thalla,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
1396814,flibitijibibo,2024,1,2024-01-01,17,5,11,0,0,week,2026-05-14 21:48:32.391286
26298889,RealCLanger,2024,1,2024-01-01,3,1,3,0,0,week,2026-05-14 21:48:32.391286
112116232,AshwinHIBM,2024,1,2024-01-01,1,1,0,1,0,week,2026-05-14 21:48:32.391286
57559326,codeforIATIbot,2024,1,2024-01-01,2,2,2,0,0,week,2026-05-14 21:48:32.391286
89685,slayoo,2024,1,2024-01-01,5,1,1,2,0,week,2026-05-14 21:48:32.391286
5531467,Thundernerd,2024,1,2024-01-01,8,1,8,0,0,week,2026-05-14 21:48:32.391286
5762953,maziyarpanahi,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
10336745,lnsongxf,2024,1,2024-01-01,2,1,0,0,0,week,2026-05-14 21:48:32.391286
148103902,SamHeyna,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
18443743,RaenonX,2024,1,2024-01-01,3,1,2,0,1,week,2026-05-14 21:48:32.391286
1520395,mskarbek,2024,1,2024-01-01,3,1,1,0,0,week,2026-05-14 21:48:32.391286
146040,JeroenDeDauw,2024,1,2024-01-01,5,1,2,1,1,week,2026-05-14 21:48:32.391286
138641072,swamiankit261,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
111834212,porwalshreyaa,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
11542367,rpatters1,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
51448229,lzdjack,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
761817,cioddi,2024,1,2024-01-01,2,1,1,0,0,week,2026-05-14 21:48:32.391286
125505503,whitventures,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
1835397,henryruhs,2024,1,2024-01-01,2,1,0,0,1,week,2026-05-14 21:48:32.391286
150257299,hnasir18,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
11005946,ursinn,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
22063733,SergeyStorm,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
155375334,Doshurakychek,2024,1,2024-01-01,1,1,0,0,1,week,2026-05-14 21:48:32.391286
149284512,Lala1814,2024,1,2024-01-01,2,2,0,0,0,week,2026-05-14 21:48:32.391286
207407,smoe,2024,1,2024-01-01,2,1,0,0,0,week,2026-05-14 21:48:32.391286
96415263,toodot,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
77268407,InspectCoder,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
18196666,mnemoli,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
110737632,Aryankarma,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
92194698,suguru-toyohara,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
85989215,qpwoei0123,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
84549817,magalaReuben,2024,1,2024-01-01,2,1,0,1,0,week,2026-05-14 21:48:32.391286
31253738,sophtron,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
125742641,0304ajay,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
88801828,7qing,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
125076191,Airtechnology,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
113536057,Samuel-Bonghanoy,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
42136882,sc-translatatron,2024,1,2024-01-01,9,1,9,0,0,week,2026-05-14 21:48:32.391286
6580386,jshiv,2024,1,2024-01-01,2,1,0,2,0,week,2026-05-14 21:48:32.391286
148862921,David001d,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
145841131,ayatweb,2024,1,2024-01-01,15,6,11,2,0,week,2026-05-14 21:48:32.391286
121874324,whosumdotcom7[bot],2024,1,2024-01-01,15,2,15,0,0,week,2026-05-14 21:48:32.391286
122836238,Andriy-Kutyshenko,2024,1,2024-01-01,1,1,0,1,0,week,2026-05-14 21:48:32.391286
39452697,MrNaif2018,2024,1,2024-01-01,5,2,3,0,0,week,2026-05-14 21:48:32.391286
57493545,robocdnjs,2024,1,2024-01-01,15,1,15,0,0,week,2026-05-14 21:48:32.391286
23421917,Aang23,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
26428413,2bias123,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
1625003,payallmoney,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
99910477,QuangDuong2903,2024,1,2024-01-01,2,1,2,0,0,week,2026-05-14 21:48:32.391286
149505804,luokehan,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
30388999,johan-t,2024,1,2024-01-01,5,1,4,1,0,week,2026-05-14 21:48:32.391286
1136288,amerocu,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
104890135,tampham512,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
1802104,lazyparser,2024,1,2024-01-01,3,2,1,0,1,week,2026-05-14 21:48:32.391286
1095008,shahariaazam,2024,1,2024-01-01,17,1,3,4,3,week,2026-05-14 21:48:32.391286
62940297,MysteryMulberry,2024,1,2024-01-01,2,1,0,0,1,week,2026-05-14 21:48:32.391286
5589410,dadlerj,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
53905247,Jon-b-m,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
56459446,Nat1anWasTaken,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
93325449,vokhang1412,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
878503,sammdec,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
22290914,iSazonov,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
7593028,MilesCranmer,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
14164207,DataShedEd,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
16117315,nenge123,2024,1,2024-01-01,2,1,0,0,1,week,2026-05-14 21:48:32.391286
778109,rickymarcon,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
745333,mkeeter,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
16374228,KlemenDEV,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
12450280,Kawa-oneechan,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
121228365,Ricky-Jenkins,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
138035866,shubhisroking,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
155378143,o23bsr0824-02,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
6136613,wallandall,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
147167955,sakshi-1505,2024,1,2024-01-01,1,1,0,0,1,week,2026-05-14 21:48:32.391286
110517346,kishen-v,2024,1,2024-01-01,2,1,0,1,0,week,2026-05-14 21:48:32.391286
155366177,SPTSPT520,2024,1,2024-01-01,1,1,0,1,0,week,2026-05-14 21:48:32.391286
1401222,cermakjn,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
16635729,escamoteur,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
16939117,kerberjg,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
91219917,replicated-ci-kots,2024,1,2024-01-01,2,1,0,1,0,week,2026-05-14 21:48:32.391286
67696009,antonnech2309,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
33076951,itInterpret,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
155378844,kawaki041,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
3318567,MarkLWasTaken,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
1053500,techjewel,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
26427004,jjw24,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
111055197,singhzr,2024,1,2024-01-01,2,2,2,0,0,week,2026-05-14 21:48:32.391286
149170121,TCallaghan2,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
129824740,annu0521,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
108589375,sarwar-asik,2024,1,2024-01-01,8,2,2,4,0,week,2026-05-14 21:48:32.391286
53117014,klloo,2024,1,2024-01-01,3,2,3,0,0,week,2026-05-14 21:48:32.391286
101082,cneuwirt,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
9217533,Tommos0,2024,1,2024-01-01,67,1,65,0,0,week,2026-05-14 21:48:32.391286
103509127,DimarrWS,2024,1,2024-01-01,2,1,0,1,0,week,2026-05-14 21:48:32.391286
80513184,rectanglehihat,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
24458039,Chukwuedo,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
32416397,officialrajdeepsingh,2024,1,2024-01-01,15,1,7,2,0,week,2026-05-14 21:48:32.391286
16664240,Paulchen-Panther,2024,1,2024-01-01,4,1,2,2,0,week,2026-05-14 21:48:32.391286
1118895,yordanov,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
26817314,Tarunadityaselva,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
1574313,houdelou,2024,1,2024-01-01,2,2,0,0,0,week,2026-05-14 21:48:32.391286
103842499,VictorHuu,2024,1,2024-01-01,6,2,2,0,0,week,2026-05-14 21:48:32.391286
29233688,Giulio2002,2024,1,2024-01-01,3,1,2,0,1,week,2026-05-14 21:48:32.391286
61382793,tobidwest,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
762006,tyronx,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
9661551,derailius,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
4317217,deigaard,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
8678661,Germey,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
12088580,franco999,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
106141124,u7985,2024,1,2024-01-01,1,1,0,1,0,week,2026-05-14 21:48:32.391286
38016303,asperger-sind,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
32813109,omerc7,2024,1,2024-01-01,2,1,0,1,0,week,2026-05-14 21:48:32.391286
83540902,samthakur587,2024,1,2024-01-01,1,1,0,0,1,week,2026-05-14 21:48:32.391286
54511144,AlexanderPodorov,2024,1,2024-01-01,1,1,0,0,1,week,2026-05-14 21:48:32.391286
39950367,MUHAMMADSiyab,2024,1,2024-01-01,1,1,0,0,1,week,2026-05-14 21:48:32.391286
86777474,yucohen,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
57949576,minh123viptanvan,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
28729016,alonre24,2024,1,2024-01-01,6,1,3,2,0,week,2026-05-14 21:48:32.391286
113708737,creco-storage,2024,1,2024-01-01,2,1,2,0,0,week,2026-05-14 21:48:32.391286
11267832,iamplex,2024,1,2024-01-01,2,2,0,0,0,week,2026-05-14 21:48:32.391286
16286238,walidmahade,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
54445543,khjxiaogu,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
136800007,Isaranwa,2024,1,2024-01-01,4,1,1,0,3,week,2026-05-14 21:48:32.391286
5252246,antheas,2024,1,2024-01-01,3,2,1,0,0,week,2026-05-14 21:48:32.391286
7809477,dhgarcia,2024,1,2024-01-01,3,1,3,0,0,week,2026-05-14 21:48:32.391286
20543852,sidkris,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
104070112,Sanghyun0505,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
55946690,wdeb,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
76410798,teaishealthy,2024,1,2024-01-01,4,1,1,1,1,week,2026-05-14 21:48:32.391286
314564,RaitoBezarius,2024,1,2024-01-01,2,2,0,1,0,week,2026-05-14 21:48:32.391286
11193477,Antonoko,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
125076549,devanshkansagra,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
1359581,smnandre,2024,1,2024-01-01,2,2,0,0,0,week,2026-05-14 21:48:32.391286
67931050,jeffzheng13,2024,1,2024-01-01,6,1,0,0,0,week,2026-05-14 21:48:32.391286
42806807,MelissaTeodoro,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
32594337,JayPi4c,2024,1,2024-01-01,2,1,0,0,0,week,2026-05-14 21:48:32.391286
31528554,ThangHuuVu,2024,1,2024-01-01,4,1,0,0,0,week,2026-05-14 21:48:32.391286
34504398,hx801217,2024,1,2024-01-01,1,1,0,1,0,week,2026-05-14 21:48:32.391286
57941037,AIsouler,2024,1,2024-01-01,1,1,0,1,0,week,2026-05-14 21:48:32.391286
85353552,Coconutat,2024,1,2024-01-01,1,1,0,0,1,week,2026-05-14 21:48:32.391286
10258630,amitlicht,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
83583757,kangyuri1114,2024,1,2024-01-01,1,1,0,0,1,week,2026-05-14 21:48:32.391286
55143799,dephraiim,2024,1,2024-01-01,1,1,0,1,0,week,2026-05-14 21:48:32.391286
54895169,hinkieyY,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
3642397,lorisleiva,2024,1,2024-01-01,4,1,4,0,0,week,2026-05-14 21:48:32.391286
1723024,tammo0,2024,1,2024-01-01,11,1,11,0,0,week,2026-05-14 21:48:32.391286
103567190,tejas05in,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
19508899,Kastrcn,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
25073913,JindrazPrahy,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
150646461,xiaomihu521,2024,1,2024-01-01,8,8,0,0,0,week,2026-05-14 21:48:32.391286
104031542,Lamasauvage,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
46503608,10eggs,2024,1,2024-01-01,5,5,0,0,0,week,2026-05-14 21:48:32.391286
54015295,Asthriona,2024,1,2024-01-01,3,1,2,0,1,week,2026-05-14 21:48:32.391286
1357057,mmisztal1980,2024,1,2024-01-01,3,1,3,0,0,week,2026-05-14 21:48:32.391286
